0.930396967155667,1.03576747529236,0.965149302638174,0.737658829642658,0.461512879464439,0,0,0,0,0,0,0.46092692339258,0.835707121919559,0.315895078018655,0.709793595907225,0.748783477371843,0.748783477371843,0.479022094339948,0,0.301277996944103,0,0,0.0982329076268497,0.469366694339399,0.592928085104973,0,0,0.562235528740676,0.477806465286218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.461512879464439,0.470582323393129,0.42107189294592
0.930396967155667,0.981187534268275,1.17767636350181,0.638004844301952,0.280367209438847,0,0,0,0,0.429470982158565,0,0.552489433296384,0.849673399201959,0.429470982158565,0.699441309765254,0.981187534268275,0.750722777626897,0.42892570782088,0,0,0,0,0,0.488091538268638,0.62675022886182,0,0,0.523200663463399,0.437324797033525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22701184891317,0.349111922644085,0.203409722554115
0.965149302638174,0.793886030953308,1.24070429612184,0.697699298050513,0.0982329076268497,0.0982329076268497,0,0,0,0.580056977617854,0,0.637165161885373,0.950224572697248,0.113415666409538,0.616276998401817,0.97472316167552,0.62753161384195,0.406454811871368,0,0,0,0,0,0.48750558219678,0.595330537481812,0,0,0.523200663463399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105541448164126,0.105541448164126,0
0.965059528869383,0.835784862800506,1.19608562079491,0.913065686298808,0,0,0,0,0,0.76864502157053,0.218572077966351,0.750722777626897,1.24403319859055,0.378235483828836,0.595330537481812,1.11304383726978,0.551762298280673,0.391837730796816,0,0,0,0,0.371434360344846,0.488091538268638,0.648419777325505,0,0,0.522524011947798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.791724302836814,0.790682309219041,0.988862753685957,1.13455087812725,0,0.280367209438847,0,0,0,1.11443335809126,0.910452089153505,0.963856253411417,0.998518815125134,0.406454811871368,0.674350384753669,0.963856253411417,0.46999636732127,0.364633236860855,0,0,0,0,0.364633236860855,0.462728508518169,0.696796968752353,0,0,0.513454568019107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.551762298280673,0.762749754654242,0.931600242613633,1.1632277934188,0,0.378235483828836,0,0,0,0.762749754654242,1.51893182843358,1.18917350413987,0.790682309219041,0.421617167283604,0.672608373038929,1.01982571525698,0.399146271334092,0.0914317841428595,0,0,0,0,0.280367209438847,0.50690707764162,0.660514075182217,0,0,0.45307310851762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196101182016839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.364633236860855,0,0
0.58245485464497,0.880809675501024,0.913065686298808,1.40790702616213,0,0.364633236860855,0,0,0,0.685605000193801,2.07175335613483,1.33062130723756,0.750722777626897,0.46092692339258,0.62669193142537,1.05439180537598,0.371434360344846,0,0,0,0,0,0,0.533673893923402,0.614655931005108,0,0,0.414816043799614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.620810372325679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.371434360344846,0,0
0.649259459742085,0.790682309219041,1.03576747529236,1.57430082748149,0,0.364633236860855,0.169841064326635,0,0,0.575838346593228,1.73278067955102,0.731616498887693,0.604964085525235,0.46092692339258,0.5832362396251,0.963856253411417,0.176169999687746,0.0851028487817478,0,0,0,0,0.189300058532848,0.542016202836381,0.673448055455509,0,0,0.260908215232633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.42148824150041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0914317841428595,0,0
0.914268961756774,0.898057415398636,0.946524972554559,1.24380207968621,0,0.399146271334092,0.254579279871522,0,0,0.687251861974996,1.22069044521674,0.437910753105384,0.522524011947798,0.497251677641071,0.573490144180808,0.805690580119214,0,0.0851164510287158,0,0,0,0,0,0.522524011947798,0.709793595907225,0,0,0,0.0851028487817478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32016286546064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.931600242613633,0.982480583495033,0.999811864351891,0.78074073944076,0,0.437365478767699,0,0,0,0.741542452813645,0.950224572697248,0.417472153723006,0.479022094339948,0.53227010739209,0.660514075182217,0.660514075182217,0,0,0,0,0,0,0.260908215232633,0.572708759200679,0.684702670895641,0,0,0,0.339756900481618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.650658478264111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.835707121919559,0.999811864351891,1.26863802301239,0.40457811875547,0,0.553893219827697,0,0,0,0.695060240569046,0.63078214555253,0.572249743330605,0.453659064589478,0.62675022886182,0.660514075182217,0.563744048736516,0,0,0,0,0,0,0.34564643077752,0.605803767941815,0.629152681238659,0,0,0,0.255018684936732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.365105424983734,0,0
0.929193691697701,1.07728836705493,1.05995708619807,0,0,0.685605000193801,0,0,0,0.488091538268638,0.470582323393129,0.771191414899497,0.413763352408644,0.583181989660681,0.649259459742085,0.423255814746433,0,0,0,0,0,0,0.163951534030733,0.62675022886182,0.505061775606019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0851028487817478,0,0,0,0,0,0,0,0,0,0,0,0.471888647890602,0,0
0.803346376109184,1.64038586562312,0.684343816757329,0,0,0.792192932139406,0,0,0,0.447251275862454,0.478420787728108,0.3651253949961,0.411327172229552,0.569980984039334,0.680671238276737,0.364633236860855,0,0,0,0,0,0,0.105496213568841,0.643116988518663,0.458113666410307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.353798552514809,0,0,0,0,0,0,0,0,0,0,0,0.569460060719248,0,0.562518655966142
0.493616493790737,1.6589449326432,0.416999965600127,0,0,0.752667100542831,0,0.24912915464083,0,0.46999636732127,0.477806465286218,0.147100739279682,0.406962228924654,0.46999636732127,0.62591054644524,0.393324753026266,0,0.158062003734831,0,0,0,0.0737326862582712,0.254579279871522,0.755378762385098,0.543419989367694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236910688983816,0,0,0.385036607312826,0,0,0,0,0,0,0,0,0,0,0,0.603401315564976,0,1.07034170166157
0.380955933222432,1.37276611434629,0.334957395231855,0,0,0.697518832190881,0,0.345109918255769,0,0.634981417840389,0.531443917528281,0.253007544488275,0.370074135648048,0.461652740546671,0.538699472671233,0.370074135648048,0,0.2526858669324,0,0,0,0.248295920251553,0.334957395231855,0.69973827916996,0.546496349026667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0634435814360489,0,0,0.354506940283077,0,0,0.194640220525808,0,0,0,0,0,0,0,0,0,0.668049501834316,0.214240397620671,0.516932807242377,0,1.3144363798975
